ZNF223	ZNF223
FLAG-NRBF2	NRBF2
eGFP-HLTF	HLTF
eGFP-ZNF341	ZNF341
ZNF79	ZNF79
ZZZ3	ZZZ3
eGFP-UBTF	UBTF
ZNF688	ZNF688
CSRNP3	CSRNP3
eGFP-RNF19A	RNF19A
SMAD3	SMAD3
eGFP-VEZF1	VEZF1
FLAG-ZNF410	ZNF410
ZNF584	ZNF584
eGFP-BRPF1	BRPF1
RAD50	RAD50
MYOG	MYOG
eGFP-ZBTB18	ZBTB18
FLAG-ZGPAT	ZGPAT
eGFP-RORA	RORA
eGFP-ZNF404	ZNF404
eGFP-TBX2	TBX2
ZNF143	ZNF143
FLAG-ZNF76	ZNF76
eGFP-POU3F1	POU3F1
ZFP36L1	ZFP36L1
PLXND1	PLXND1
eGFP-ZMYM2	ZMYM2
FLAG-ZNF787	ZNF787
FLAG-GATAD2A	GATAD2A
FLAG-RORA	RORA
ZHX1	ZHX1
ZNF18	ZNF18
eGFP-LIMD1	LIMD1
SMARCA4	SMARCA4
eGFP-TBX1	TBX1
ZNF782	ZNF782
eGFP-ZBTB4	ZBTB4
eGFP-GLI2	GLI2
ZDHHC11	ZDHHC11
eGFP-TSC22D1	TSC22D1
ZNF207	ZNF207
eGFP-LMO4	LMO4
eGFP-HIST1H2BH	HIST1H2BH
eGFP-NKX2-5	NKX2-5
POGZ	POGZ
ZNF217	ZNF217
FLAG-KLF5	KLF5
FLAG-ZSCAN12	ZSCAN12
PRDM12	PRDM12
RELB	RELB
FLAG-ZNF613	ZNF613
eGFP-ZNF195	ZNF195
ZNF189	ZNF189
eGFP-SIN3A	SIN3A
eGFP-ZNFX1	ZNFX1
HES5	HES5
POLE4	POLE4
PRDM5	PRDM5
eGFP-MEIS3	MEIS3
ZFP69B	ZFP69B
eGFP-ZNF202	ZNF202
FLAG-CAMTA2	CAMTA2
FLAG-SIX5	SIX5
FLAG-HMGXB4	HMGXB4
FLAG-TUB	TUB
FLAG-CSRNP2	CSRNP2
eGFP-ZSCAN5A	ZSCAN5A
FLAG-ZNF66	ZNF66
eGFP-ZNF212	ZNF212
RFX5	RFX5
eGFP-HOXB2	HOXB2
ZNF625	ZNF625
POU2F3	POU2F3
eGFP-TOP2B	TOP2B
STAT6	STAT6
FLAG-ATF3	ATF3
FLAG-NKX3-1	NKX3-1
eGFP-ASCL2	ASCL2
eGFP-ZBTB33	ZBTB33
ZNF263	ZNF263
FLAG-NCOA2	NCOA2
eGFP-WWTR1	WWTR1
eGFP-HOXC10	HOXC10
ZNF658	ZNF658
ZNF274	ZNF274
FLAG-NFIA	NFIA
SMAD1	SMAD1
SUPT5H	SUPT5H
FLAG-KLF15	KLF15
eGFP-ZNF24	ZNF24
FLAG-SKIL	SKIL
ZNF254	ZNF254
eGFP-ZNF146	ZNF146
eGFP-ZNF25	ZNF25
eGFP-ASXL1	ASXL1
eGFP-ZFP82	ZFP82
FLAG-ZNF354A	ZNF354A
eGFP-HR	HR
FBN1	FBN1
eGFP-ZNF266	ZNF266
SMAD4	SMAD4
TAF1	TAF1
ZSCAN30	ZSCAN30
FLAG-ZNF252P	ZNF252P
ZNF511	ZNF511
eGFP-ZNF367	ZNF367
FLAG-ZNF518A	ZNF518A
eGFP-ZNF776	ZNF776
RBAK	RBAK
ZBTB7C	ZBTB7C
FLAG-BOLA1	BOLA1
eGFP-ZNF165	ZNF165
FLAG-ZNF461	ZNF461
eGFP-ZNF677	ZNF677
FLAG-CEBPA	CEBPA
eGFP-ZNF177	ZNF177
ZNF142	ZNF142
ZNF609	ZNF609
eGFP-ZNF540	ZNF540
FLAG-ZNF273	ZNF273
RBPJL	RBPJL
ZNF622	ZNF622
eGFP-HNRNPUL1	HNRNPUL1
eGFP-ZNF354B	ZNF354B
FLAG-PPARG	PPARG
STAT5A	STAT5A
HEY2	HEY2
eGFP-YEATS2	YEATS2
HLA-DRB5	HLA-DRB5
ZSCAN26	ZSCAN26
ZNF177	ZNF177
eGFP-ZZZ3	ZZZ3
FLAG-ARID3A	ARID3A
eGFP-ZBTB11	ZBTB11
eGFP-ZSCAN26	ZSCAN26
SUPT20H	SUPT20H
eGFP-ZNF48	ZNF48
eGFP-ZBTB7B	ZBTB7B
ZNF226	ZNF226
SUZ12	SUZ12
eGFP-ZFX	ZFX
eGFP-HOXD1	HOXD1
eGFP-ZNF587	ZNF587
eGFP-ZKSCAN1	ZKSCAN1
FLAG-ZNF43	ZNF43
ZNF257	ZNF257
FLAG-NFYC	NFYC
FLAG-ZBTB10	ZBTB10
AFF2	AFF2
FLAG-NR2F1	NR2F1
eGFP-ZNF112	ZNF112
FLAG-PAF1	PAF1
ZNF593	ZNF593
eGFP-ZNF121	ZNF121
PNRC2	PNRC2
ZNF618	ZNF618
eGFP-ZNF317	ZNF317
eGFP-ZNF726	ZNF726
eGFP-ZNF585A	ZNF585A
RBBP7	RBBP7
RFX4	RFX4
ZNF628	ZNF628
FLAG-FOXN2	FOXN2
eGFP-ZNF200	ZNF200
FLAG-ZNF321P	ZNF321P
FLAG-RCOR2	RCOR2
eGFP-SMAD7	SMAD7
SCAPER	SCAPER
eGFP-ZNF521	ZNF521
eGFP-SMARCAD1	SMARCAD1
eGFP-ZNF101	ZNF101
ZNF703	ZNF703
SOX21	SOX21
GTF2A2	GTF2A2
eGFP-ZNF646	ZNF646
eGFP-ZNF470	ZNF470
ZNF76	ZNF76
ZNF595	ZNF595
FLAG-ZNF737	ZNF737
eGFP-ZNF669	ZNF669
ZNF431	ZNF431
FLAG-ZNF513	ZNF513
SOX8	SOX8
eGFP-HMX2	HMX2
eGFP-ZNF700	ZNF700
eGFP-ERF	ERF
ZNF430	ZNF430
SP7	SP7
ZNF461	ZNF461
eGFP-ZNF248	ZNF248
eGFP-ZNF71	ZNF71
SSH3	SSH3
eGFP-TEAD1	TEAD1
ZNF10	ZNF10
FLAG-LCORL	LCORL
FLAG-ZNF232	ZNF232
FLAG-ZBTB26	ZBTB26
eGFP-PRDM15	PRDM15
eGFP-ZNF268	ZNF268
ZNF799	ZNF799
eGFP-ZNF34	ZNF34
eGFP-ZNF740	ZNF740
eGFP-TSHZ2	TSHZ2
eGFP-TAL1	TAL1
eGFP-TOX2	TOX2
eGFP-THRB	THRB
ZNF841	ZNF841
eGFP-TCEAL1	TCEAL1
eGFP-ZNF35	ZNF35
FLAG-ZNF580	ZNF580
eGFP-HES7	HES7
eGFP-SEC14L2	SEC14L2
eGFP-ZNF445	ZNF445
ZNF485	ZNF485
FLAG-ZNF614	ZNF614
eGFP-ZFP42	ZFP42
FLAG-ZNF600	ZNF600
LHX1	LHX1
MITF	MITF
ZBTB8B	ZBTB8B
ZNF501	ZNF501
TIPARP	TIPARP
FLAG-ZNF562	ZNF562
FLAG-ZNF140	ZNF140
ZNF519	ZNF519
eGFP-CSRNP3	CSRNP3
ZNF117	ZNF117
eGFP-ZNF519	ZNF519
eGFP-ZNF551	ZNF551
eGFP-SKIL	SKIL
FERD3L	FERD3L
PRDM7	PRDM7
ZNF565	ZNF565
eGFP-ZNF703	ZNF703
eGFP-UPF1	UPF1
ZNF599	ZNF599
ZNF579	ZNF579
PREX1	PREX1
SALL3	SALL3
UBR4	UBR4
FOXR1	FOXR1
ZNF414	ZNF414
eGFP-ZNF766	ZNF766
eGFP-ZNF79	ZNF79
VPS72	VPS72
PROP1	PROP1
DIDO1	DIDO1
HOXA10	HOXA10
eGFP-ZNF667	ZNF667
eGFP-ZNF254	ZNF254
ZNF486	ZNF486
eGFP-ZSWIM4	ZSWIM4
FLAG-ZFP36L1	ZFP36L1
ZNF236	ZNF236
ZNF646	ZNF646
FOXD1	FOXD1
FLAG-SOX18	SOX18
ZNF589	ZNF589
ZNF662	ZNF662
eGFP-SUPT6H	SUPT6H
DAZAP2	DAZAP2
FLAG-ZBTB7A	ZBTB7A
C1orf109	C1orf109
FLAG-ZNF609	ZNF609
FLAG-CEBPD	CEBPD
COMMD3-BMI1	COMMD3-BMI1
FLAG-ZNF316	ZNF316
TCF21	TCF21
FLAG-ZNF585B	ZNF585B
ZNF383	ZNF383
FLAG-ZNF286B	ZNF286B
eGFP-SRSF9	SRSF9
ZFP42	ZFP42
FLAG-ZNF550	ZNF550
ZNF676	ZNF676
ZFP92	ZFP92
ZNF385D	ZNF385D
FLAG-ZNF746	ZNF746
TRIM3	TRIM3
eGFP-ZDHHC6	ZDHHC6
ZFP41	ZFP41
eGFP-SNAPC1	SNAPC1
FLAG-ZNF280B	ZNF280B
FLAG-KCMF1	KCMF1
FLAG-ZNF605	ZNF605
FLAG-ZNF530	ZNF530
FLAG-ZFP1	ZFP1
eGFP-TGFB1I1	TGFB1I1
FLAG-ZHX2	ZHX2
eGFP-THRA	THRA
eGFP-ZNF142	ZNF142
ZNF135	ZNF135
FLAG-ZNF350	ZNF350
ZBTB16	ZBTB16
eGFP-CNOT4	CNOT4
FLAG-UBP1	UBP1
eGFP-SSBP4	SSBP4
ZNF671	ZNF671
eGFP-ZNF75A	ZNF75A
ZNF473	ZNF473
FLAG-ZBED5	ZBED5
eGFP-TONSL	TONSL
FLAG-BBX	BBX
TBX21	TBX21
FLAG-ARID5B	ARID5B
FLAG-ZBTB47	ZBTB47
FLAG-ZNF205	ZNF205
ZBTB7A	ZBTB7A
eGFP-ZNF440	ZNF440
HELT	HELT
FLAG-ZNF771	ZNF771
YY1	YY1
ZNF496	ZNF496
eGFP-SCAF8	SCAF8
FLAG-ZNF557	ZNF557
eGFP-ZNHIT3	ZNHIT3
FLAG-ZSCAN20	ZSCAN20
eGFP-SP100	SP100
ZNF229	ZNF229
HEYL	HEYL
FLAG-THRA	THRA
eGFP-SERTAD2	SERTAD2
ZNF497	ZNF497
FLAG-CCDC6	CCDC6
eGFP-ZNF506	ZNF506
eGFP-SPDEF	SPDEF
eGFP-ZSCAN21	ZSCAN21
ZNF528	ZNF528
TGIF2LX	TGIF2LX
FLAG-ELF3	ELF3
ZC3H11A	ZC3H11A
eGFP-ZNF512	ZNF512
CTCF+RAD21	
FLAG-ETV5	ETV5
FLAG-E2F8	E2F8
eGFP-SMARCB1	SMARCB1
ZNF529	ZNF529
FLAG-MIER3	MIER3
eGFP-TP63	TP63
FLAG-ZNF101	ZNF101
GTF2I	GTF2I
IFRD1	IFRD1
ZNF558	ZNF558
FLAG-NEUROG1	NEUROG1
eGFP-ZNF567	ZNF567
INSM1	INSM1
FLAG-CIZ1	CIZ1
TCF24	TCF24
ZBTB25	ZBTB25
eGFP-ZNF76	ZNF76
FLAG-RXRB	RXRB
FLAG-ZNF414	ZNF414
FLAG-DMAP1	DMAP1
FLAG-TBX2	TBX2
eGFP-ZNF84	ZNF84
ZBTB37	ZBTB37
ZNF131	ZNF131
ZNF583	ZNF583
KAT5	KAT5
ZNF575	ZNF575
FLAG-ZNF773	ZNF773
ZNF578	ZNF578
eGFP-SNW1	SNW1
ZNF148	ZNF148
TBPL1	TBPL1
FLAG-ZNF566	ZNF566
FLAG-ZFP36L2	ZFP36L2
MEOX1	MEOX1
eGFP-SIRT5	SIRT5
FLAG-GMEB2	GMEB2
ZNF718	ZNF718
eGFP-SRSF5	SRSF5
FLAG-FOXP4	FOXP4
eGFP-TAF6	TAF6
FLAG-HMG20B	HMG20B
TCEAL8	TCEAL8
ZEB1	ZEB1
FLAG-ZNF559	ZNF559
eGFP-ZDHHC16	ZDHHC16
NFKBID	NFKBID
FLAG-DMTF1	DMTF1
FLAG-ZNF547	ZNF547
FLAG-ZNF292	ZNF292
ZNF283	ZNF283
NEUROG2	NEUROG2
eGFP-ZXDA	ZXDA
FLAG-KLF9	KLF9
FLAG-ZNF19	ZNF19
ZKSCAN2	ZKSCAN2
PRDM14	PRDM14
THAP9	THAP9
eGFP-TAF10	TAF10
ZNF277	ZNF277
ZNF695	ZNF695
FLAG-LCOR	LCOR
eGFP-ZNF160	ZNF160
WNT8B	WNT8B
ZHX2	ZHX2
eGFP-TCFL5	TCFL5
FLAG-MXD3	MXD3
FLAG-CREB3L4	CREB3L4
eGFP-TAF11	TAF11
ZMAT5	ZMAT5
ZNF335	ZNF335
ZHX3	ZHX3
eGFP-TAF5L	TAF5L
eGFP-TEF	TEF
eGFP-TOPORS	TOPORS
FLAG-ZNF526	ZNF526
ZNF346	ZNF346
LIN54	LIN54
FLAG-NFKBIE	NFKBIE
eGFP-ZNF222	ZNF222
ZFP2	ZFP2
FLAG-ZNF700	ZNF700
ZNF446	ZNF446
ZNF252P	ZNF252P
eGFP-TEAD4	TEAD4
eGFP-ZNF621	ZNF621
eGFP-XRCC6	XRCC6
PEG3	PEG3
FLAG-ERF	ERF
ZXDA	ZXDA
ZNF250	ZNF250
EBF2	EBF2
FLAG-ZNF827	ZNF827
FLAG-ZBTB21	ZBTB21
ZNF717	ZNF717
FLAG-NOTO	NOTO
ZKSCAN3	ZKSCAN3
eGFP-ZBTB22	ZBTB22
ZNF699	ZNF699
DPH2	DPH2
FLAG-ZNF394	ZNF394
eGFP-TBPL1	TBPL1
ZNF417	ZNF417
eGFP-UBE2K	UBE2K
eGFP-FOXD4	FOXD4
ZNF75D	ZNF75D
FLAG-ZNF883	ZNF883
eGFP-UBP1	UBP1
ZNF219	ZNF219
ZNF880	ZNF880
ZNF420	ZNF420
ZNF204P	ZNF204P
FLAG-MSX1	MSX1
FLAG-NR1D2	NR1D2
eGFP-TCF20	TCF20
eGFP-ZNF16	ZNF16
eGFP-ZNF497	ZNF497
FOXI2	FOXI2
ZNF781	ZNF781
eGFP-ZNF169	ZNF169
eGFP-PKNOX2	PKNOX2
eGFP-TSHZ3	TSHZ3
eGFP-UTF1	UTF1
FLAG-ZNF90	ZNF90
eGFP-MYSM1	MYSM1
CITED2	CITED2
FLAG-ZNF446	ZNF446
ZNF396	ZNF396
ZNF514	ZNF514
FLAG-HNF1B	HNF1B
eGFP-ZFP64	ZFP64
FLAG-ZBTB38	ZBTB38
eGFP-RAD21	RAD21
ZNF280D	ZNF280D
eGFP-NR3C2	NR3C2
ZNF823	ZNF823
ZNF319	ZNF319
HOXC5	HOXC5
FLAG-NCOA1	NCOA1
FLAG-SRY	SRY
FLAG-JUN	JUN
ZNF85	ZNF85
ZNF343	ZNF343
eGFP-ZNF671	ZNF671
eGFP-ZBTB46	ZBTB46
eGFP-ZNF426	ZNF426
eGFP-ZFP30	ZFP30
eGFP-SOX8	SOX8
EXOC2	EXOC2
FLAG-ELF4	ELF4
FLAG-ZNF724	ZNF724
FOXF1	FOXF1
eGFP-ZFPL1	ZFPL1
FLAG-ZNF781	ZNF781
eGFP-ZNF513	ZNF513
eGFP-ZNF133	ZNF133
TGIF2	TGIF2
MGMT	MGMT
GLIS1	GLIS1
ZNF285	ZNF285
FLAG-CREB3	CREB3
FLAG-ZNF460	ZNF460
eGFP-TGIF2LX	TGIF2LX
GTF2IRD2B	GTF2IRD2B
eGFP-HOXB8	HOXB8
PAX1	PAX1
ZNF467	ZNF467
MINK1	MINK1
HDX	HDX
SCX	SCX
eGFP-ZNF431	ZNF431
eGFP-ZNF653	ZNF653
MST1R	MST1R
FLAG-ZNF805	ZNF805
eGFP-ZNF510	ZNF510
eGFP-MESP1	MESP1
ZNF587	ZNF587
NFATC4	NFATC4
eGFP-IRF4	IRF4
ZKSCAN8	ZKSCAN8
NEUROD2	NEUROD2
FLAG-ZNF845	ZNF845
eGFP-ZNF141	ZNF141
eGFP-NFIA	NFIA
eGFP-ZNF688	ZNF688
eGFP-ZNF564	ZNF564
eGFP-ZNF300	ZNF300
FLAG-EBF2	EBF2
ZNF311	ZNF311
LBX1	LBX1
NKX2-4	NKX2-4
SLC26A10	SLC26A10
eGFP-TRIM33	TRIM33
eGFP-ZSCAN32	ZSCAN32
PHTF2	PHTF2
LHX4	LHX4
eGFP-UIMC1	UIMC1
ARID4A	ARID4A
ZNF81	ZNF81
SOHLH1	SOHLH1
NOBOX	NOBOX
eGFP-FLI1	FLI1
ZNF597	ZNF597
MSANTD3	MSANTD3
eGFP-ZNF568	ZNF568
OLIG1	OLIG1
eGFP-ZNF44	ZNF44
eGFP-TBX22	TBX22
SOX7	SOX7
eGFP-PRRX1	PRRX1
MYPOP	MYPOP
ZNF831	ZNF831
SP8	SP8
eGFP-ZNF639	ZNF639
ZFY	ZFY
eGFP-NSD2	NSD2
eGFP-FOXI3	FOXI3
PLXNA1	PLXNA1
eGFP-SIRT2	SIRT2
RNF166	RNF166
eGFP-ZC3H4	ZC3H4
eGFP-ZNF750	ZNF750
ZNF785	ZNF785
ZNF853	ZNF853
eGFP-ARID4B	ARID4B
ZNF707	ZNF707
ZNF564	ZNF564
eGFP-ZNF77	ZNF77
SLC2A4RG	SLC2A4RG
RCOR2	RCOR2
eGFP-ZNF471	ZNF471
ZNF788	ZNF788
TFEC	TFEC
ZFP57	ZFP57
eGFP-ZNF689	ZNF689
eGFP-ZIC2	ZIC2
eGFP-ZNF8	ZNF8
FLAG-THRB	THRB
eGFP-CXXC5	CXXC5
eGFP-PBX1	PBX1
RHOXF1	RHOXF1
eGFP-ZNF215	ZNF215
RGS6	RGS6
RNF138	RNF138
eGFP-ZNF253	ZNF253
KCNIP3	KCNIP3
THAP12	THAP12
eGFP-TAF4	TAF4
eGFP-HESX1	HESX1
SHOX	SHOX
KAT7	KAT7
eGFP-TRIP13	TRIP13
eGFP-ZNF256	ZNF256
FLAG-FOXC1	FOXC1
LGR4	LGR4
eGFP-SETD2	SETD2
T	T
eGFP-ZNF358	ZNF358
TWIST2	TWIST2
VENTX	VENTX
OVOL3	OVOL3
eGFP-TAF15	TAF15
TFAP2B	TFAP2B
eGFP-SFPQ	SFPQ
POLR2H	POLR2H
ZBP1	ZBP1
GLI4	GLI4
ZNF665	ZNF665
eGFP-SUB1	SUB1
FLAG-NFKB2	NFKB2
NKX1-2	NKX1-2
ZNF736	ZNF736
eGFP-TBX20	TBX20
eGFP-SRRM1	SRRM1
eGFP-OTX2	OTX2
TCEB1	TCEB1
eGFP-STAT2	STAT2
eGFP-TFE3	TFE3
ZBTB47	ZBTB47
eGFP-TARBP1	TARBP1
ZNF221	ZNF221
FLAG-TFAP4	TFAP4
ZNF705D	ZNF705D
eGFP-TCEB3	TCEB3
ZNF682	ZNF682
eGFP-GABPB1	GABPB1
eGFP-TFAM	TFAM
ZNF2	ZNF2
YBX2	YBX2
eGFP-SUPT4H1	SUPT4H1
ZNF350	ZNF350
ZNF513	ZNF513
ZBTB42	ZBTB42
ZNF469	ZNF469
ZNF792	ZNF792
eGFP-ZNF514	ZNF514
POU5F1B	POU5F1B
ZNF70	ZNF70
ZNF585B	ZNF585B
PURA	PURA
ZBED3	ZBED3
eGFP-ZNF624	ZNF624
ZNF804B	ZNF804B
BHLHA15	BHLHA15
SOHLH2	SOHLH2
ZNF624	ZNF624
ZNF322	ZNF322
ZNF812P	ZNF812P
eGFP-ZSCAN12	ZSCAN12
eGFP-ZNF285	ZNF285
ZNF91	ZNF91
ZNF600	ZNF600
eGFP-ZBTB21	ZBTB21
FOXD3	FOXD3
FLAG-EGR4	EGR4
eGFP-HOXA10	HOXA10
eGFP-TSC22D3	TSC22D3
ZSCAN9	ZSCAN9
eGFP-ZBTB24	ZBTB24
ZNF253	ZNF253
ZNF816-ZNF321P	ZNF816-ZNF321P
GPR123	GPR123
ZSCAN1	ZSCAN1
eGFP-ZNF518B	ZNF518B
eGFP-ZNF575	ZNF575
eGFP-ZNF536	ZNF536
FLAG-DPF1	DPF1
ZNF663P	ZNF663P
ZNF648	ZNF648
ZSCAN12	ZSCAN12
FLAG-BRCA1	BRCA1
eGFP-TRIM22	TRIM22
eGFP-ZNF205	ZNF205
eGFP-SMARCA4	SMARCA4
ZNF670	ZNF670
eGFP-URI1	URI1
eGFP-SNAPC5	SNAPC5
eGFP-ZFP28	ZFP28
ZNF256	ZNF256
ZBTB44	ZBTB44
ZBTB49	ZBTB49
eGFP-BHLHB9	BHLHB9
FLAG-FOSL2	FOSL2
ZMIZ1	ZMIZ1
ZNF701	ZNF701
FLAG-THAP8	THAP8
eGFP-TCF4	TCF4
eGFP-PURG	PURG
PAX9	PAX9
ZNF773	ZNF773
eGFP-SP6	SP6
eGFP-WT1	WT1
eGFP-XAB2	XAB2
ZNF713	ZNF713
FOXD4L3	FOXD4L3
eGFP-YBX1	YBX1
FLAG-NFKBIZ	NFKBIZ
ZNF780A	ZNF780A
eGFP-TAF7	TAF7
FOXD4L5	FOXD4L5
FLAG-XBP1	XBP1
FLAG-THAP9	THAP9
ZNF716	ZNF716
HIST1H1A	HIST1H1A
eGFP-TCEANC2	TCEANC2
ZNF385C	ZNF385C
eGFP-TCF15	TCF15
eGFP-ZNF100	ZNF100
FLAG-HES5	HES5
HMGXB3	HMGXB3
eGFP-TEAD2	TEAD2
FLAG-KLF1	KLF1
eGFP-TRIM21	TRIM21
eGFP-TLX3	TLX3
ZNF847P	ZNF847P
eGFP-ZNF211	ZNF211
eGFP-ZNF124	ZNF124
FLAG-ZNF480	ZNF480
eGFP-ZNF219	ZNF219
KIAA1841	KIAA1841
FLAG-MEOX2	MEOX2
ZNF232	ZNF232
FLAG-ZNF672	ZNF672
eGFP-TAX1BP3	TAX1BP3
eGFP-ZNF662	ZNF662
eGFP-NANOGP1	NANOGP1
eGFP-TBX15	TBX15
FLAG-PRDM4	PRDM4
eGFP-TFCP2L1	TFCP2L1
NAIF1	NAIF1
eGFP-ZNF263	ZNF263
FLAG-SOX5	SOX5
JDP2	JDP2
FIGLA	FIGLA
ZNF674	ZNF674
eGFP-ZNF233	ZNF233
FMNL2	FMNL2
eGFP-TIMELESS	TIMELESS
FLAG-ZNF451	ZNF451
eGFP-SMARCD1	SMARCD1
ZBTB39	ZBTB39
eGFP-ZNF304	ZNF304
TIGD3	TIGD3
eGFP-ZNF319	ZNF319
eGFP-USF2	USF2
ZFYVE26	ZFYVE26
ZNF280B	ZNF280B
eGFP-ZNF326	ZNF326
FLAG-ZNF519	ZNF519
eGFP-ASCL1	ASCL1
TUB	TUB
MACC1	MACC1
eGFP-NHLH2	NHLH2
SIX6	SIX6
eGFP-VHL	VHL
ZNF709	ZNF709
NHLH2	NHLH2
eGFP-ZNF324B	ZNF324B
FLAG-FOSL1	FOSL1
eGFP-IKZF1	IKZF1
FLAG-BCL3	BCL3
SNAI3	SNAI3
eGFP-ZBTB1	ZBTB1
ZNF107	ZNF107
NKX2-2	NKX2-2
YOD1	YOD1
eGFP-NKX1-2	NKX1-2
FLAG-DLX6	DLX6
eGFP-SRF	SRF
eGFP-ZBTB3	ZBTB3
eGFP-FOXP2	FOXP2
eGFP-RHOXF2B	RHOXF2B
eGFP-ZNF583	ZNF583
ZBTB26	ZBTB26
eGFP-SRSF1	SRSF1
eGFP-MYCN	MYCN
eGFP-ZNF804A	ZNF804A
eGFP-TLX2	TLX2
eGFP-SRSF3	SRSF3
eGFP-ZBTB5	ZBTB5
eGFP-PHOX2A	PHOX2A
eGFP-GRHL2	GRHL2
CCDC17	CCDC17
FLAG-ZBTB42	ZBTB42
POGK	POGK
eGFP-TP73	TP73
FLAG-ZNF678	ZNF678
FLAG-ADNP	ADNP
eGFP-RARB	RARB
eGFP-ZNF208	ZNF208
eGFP-BACH2	BACH2
eGFP-MIER3	MIER3
CCDC6	CCDC6
ZNF157	ZNF157
CSRNP2	CSRNP2
eGFP-TBX6	TBX6
eGFP-ZNF830	ZNF830
eGFP-CUX2	CUX2
FLAG-SALL1	SALL1
PHTF1	PHTF1
FLAG-CDC5L	CDC5L
eGFP-TRIM24	TRIM24
eGFP-AFF3	AFF3
eGFP-ZNF91	ZNF91
FLAG-ZNF607	ZNF607
ZNF391	ZNF391
MYRF	MYRF
eGFP-ZIK1	ZIK1
eGFP-PRDM5	PRDM5
eGFP-ZSCAN2	ZSCAN2
ZKSCAN4	ZKSCAN4
FLAG-ZNF619	ZNF619
ZC3H12A	ZC3H12A
eGFP-ZNF365	ZNF365
FLAG-ZBTB24	ZBTB24
NUFIP1	NUFIP1
eGFP-TCEB1	TCEB1
eGFP-HIVEP3	HIVEP3
ZFP1	ZFP1
ZMAT4	ZMAT4
eGFP-ZNF416	ZNF416
U2AF1L4	U2AF1L4
eGFP-SF1	SF1
BHLHE23	BHLHE23
eGFP-TCF25	TCF25
eGFP-TFDP1	TFDP1
ZNF324B	ZNF324B
MNX1	MNX1
eGFP-HOXA6	HOXA6
FLAG-ZNF552	ZNF552
eGFP-THAP10	THAP10
ZBTB34	ZBTB34
ZNF702P	ZNF702P
ZNF614	ZNF614
FLAG-ZNF816	ZNF816
ZNF669	ZNF669
NFKBIE	NFKBIE
FLAG-RREB1	RREB1
ZFP30	ZFP30
eGFP-TCEA1	TCEA1
eGFP-ZNF681	ZNF681
ZNF630	ZNF630
CERS3	CERS3
HOXA13	HOXA13
ZNF112	ZNF112
eGFP-ESRRG	ESRRG
eGFP-NKX6-2	NKX6-2
HOXA6	HOXA6
ZNF124	ZNF124
eGFP-ZBTB25	ZBTB25
eGFP-ZNF320	ZNF320
PAXBP1	PAXBP1
eGFP-LHX9	LHX9
eGFP-GLI3	GLI3
ZNF20	ZNF20
HOXA4	HOXA4
TBX20	TBX20
eGFP-HOXD8	HOXD8
INF2	INF2
eGFP-HOPX	HOPX
ZNF572	ZNF572
eGFP-HOXD9	HOXD9
ISL1	ISL1
ZNF32	ZNF32
FOXS1	FOXS1
FLAG-DZIP1	DZIP1
FLAG-GSX2	GSX2
eGFP-ZNF10	ZNF10
ZNF334	ZNF334
GATAD2A	GATAD2A
BHLHE41	BHLHE41
FLAG-ZSCAN22	ZSCAN22
FLAG-ZNF74	ZNF74
HIST1H1E	HIST1H1E
FLAG-ZNF555	ZNF555
eGFP-ZDHHC9	ZDHHC9
FLAG-ZBTB18	ZBTB18
eGFP-SHPRH	SHPRH
eGFP-ZNF197	ZNF197
eGFP-LHX8	LHX8
FLAG-HES4	HES4
FLAG-OLIG1	OLIG1
FLAG-ZNF710	ZNF710
eGFP-FOXF1	FOXF1
eGFP-ZNF275	ZNF275
KIAA1549	KIAA1549
eGFP-PITX3	PITX3
eGFP-DPF3	DPF3
NEUROD4	NEUROD4
FLAG-ZNF574	ZNF574
HOXB1	HOXB1
FLAG-TP53	TP53
eGFP-ZIC1	ZIC1
ZNF681	ZNF681
eGFP-ZNF180	ZNF180
FLAG-ZNF836	ZNF836
ZNF404	ZNF404
eGFP-SMARCD3	SMARCD3
eGFP-ZNF337	ZNF337
eGFP-ZNF138	ZNF138
eGFP-ZNF114	ZNF114
eGFP-ZNF860	ZNF860
ZNF416	ZNF416
SSH2	SSH2
eGFP-STAT3	STAT3
ZNF658B	ZNF658B
ZNF321P	ZNF321P
FLAG-GMEB1	GMEB1
eGFP-ZNF223	ZNF223
FLAG-RFX4	RFX4
LEUTX	LEUTX
ZNF7	ZNF7
MET	MET
eGFP-ZNF276	ZNF276
FLAG-ZFP69B	ZFP69B
FLAG-ZNF12	ZNF12
ZNF322P1	ZNF322P1
eGFP-ERG	ERG
FLAG-ZNF563	ZNF563
MESP1	MESP1
UTF1	UTF1
eGFP-TAF13	TAF13
GABPB2	GABPB2
POU2AF1	POU2AF1
eGFP-ZNF280B	ZNF280B
FLAG-PBX3	PBX3
NKX6-1	NKX6-1
FLAG-ZNF675	ZNF675
eGFP-ZNF345	ZNF345
eGFP-ZNF493	ZNF493
ZBTB6	ZBTB6
eGFP-ZNF432	ZNF432
NOTO	NOTO
POU4F1	POU4F1
eGFP-ZNF486	ZNF486
eGFP-ZNF396	ZNF396
eGFP-ZNF573	ZNF573
eGFP-DACH2	DACH2
CERS4	CERS4
FLAG-ZBTB49	ZBTB49
eGFP-ZNF597	ZNF597
RARB	RARB
FLAG-ZNF512	ZNF512
PSMD11	PSMD11
RFX8	RFX8
FLAG-HIC2	HIC2
